file,slots,service_bytes_avg_per_slot,arrival_bytes_est_avg_per_slot,backlog_bytes_avg_per_slot,backlog_bytes_median_per_slot,backlog_bytes_pos_delta_total,backlog_bytes_net_delta_total
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_75_H4_P0(NP).csv,6,72193.0,93487.9995929996,52786.333333333336,63430.0,86662.0,-20864.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_76_H4_P0(NP).csv,11,64722.545454545456,86801.79262888835,33163.27272727273,35250.0,221610.0,108328.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_77_H4_P0(NP).csv,9,80292.88888888889,111689.99529672769,80663.33333333333,95676.0,153356.0,-42664.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_78_H4_P0(NP).csv,7,73564.28571428571,93285.25855130785,55769.142857142855,68538.0,97322.0,-17298.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_79_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_80_H4_P0(NP).csv,16,59652.375,74627.90162037036,48122.9375,31036.5,198909.0,-138478.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_81_H4_P0(NP).csv,13,48815.46153846154,57316.22621078885,72111.38461538461,77330.0,94840.0,-195072.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_82_H4_P0(NP).csv,8,104947.0,122118.453125,71899.25,67774.0,107726.0,-37266.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_83_H4_P0(NP).csv,4,73242.25,100415.52608695652,83914.25,76095.5,101397.0,36003.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_84_H4_P0(NP).csv,11,88760.36363636363,120771.33471074379,66380.0,73260.0,187444.0,-93984.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_85_H4_P0(NP).csv,8,79601.75,102727.20523255813,83283.25,86496.0,130592.0,42982.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_86_H4_P0(NP).csv,5,102338.4,113975.13033033034,54802.0,69322.0,43632.0,-96914.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_87_H4_P0(NP).csv,4,45109.0,62740.5,35840.0,22828.0,58712.0,-38992.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_88_H4_P0(NP).csv,3,87724.66666666667,120037.19841269842,52749.333333333336,61884.0,96364.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_89_H4_P0(NP).csv,8,62828.375,92655.03430232557,50603.75,58219.0,208328.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_90_H4_P0(NP).csv,11,75087.45454545454,100336.07810370154,47309.454545454544,47830.0,258160.0,-5980.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_91_H4_P0(NP).csv,3,70032.66666666667,72264.04731182796,56290.0,43372.0,4816.0,-47938.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_92_H4_P0(NP).csv,8,79019.25,256435.46363636365,76650.25,77652.0,108572.0,-38826.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_93_H4_P0(NP).csv,7,84454.0,99264.24630541871,86267.14285714286,87956.0,72520.0,-10208.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_94_H4_P0(NP).csv,7,96477.0,127728.46894409937,85810.0,67549.0,184063.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_95_H4_P0(NP).csv,8,72772.5,87900.10459361394,64120.25,74770.0,138104.0,-104158.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_96_H4_P0(NP).csv,11,63216.0,78646.02189518168,66456.72727272728,82124.0,151832.0,-67364.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_97_H4_P0(NP).csv,8,90021.0,106759.50506329114,59536.25,61456.0,107242.0,-91986.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_98_H4_P0(NP).csv,7,121571.42857142857,143858.49537512846,44335.42857142857,25600.0,124646.0,-84952.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_99_H4_P0(NP).csv,12,62225.166666666664,75072.51919048234,29336.333333333332,22268.0,116468.0,-134666.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_100_H4_P0(NP).csv,8,62965.75,96899.82235480004,85060.125,96026.0,216697.0,-39876.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_101_H4_P0(NP).csv,5,115513.8,116187.8,77198.4,103214.0,28100.0,-99452.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_102_H4_P0(NP).csv,3,83685.33333333333,124338.89265536722,69522.66666666667,77104.0,79952.0,-51512.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_103_H4_P0(NP).csv,6,92778.66666666667,103039.50248756219,46943.0,54337.0,20908.0,-104770.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_104_H4_P0(NP).csv,5,95247.2,100644.86315789474,45625.6,40306.0,17682.0,-80782.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_105_H4_P0(NP).csv,17,74769.35294117648,96228.78931236968,51936.76470588235,62434.0,317141.0,-83070.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_106_H4_P0(NP).csv,6,80573.66666666667,101948.01297077669,53720.666666666664,71557.0,110546.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_107_H4_P0(NP).csv,8,78701.25,104519.62454545454,68516.75,55462.0,170516.0,-96108.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_108_H4_P0(NP).csv,7,62433.142857142855,82523.03830623158,75468.85714285714,78650.0,90370.0,-80964.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_109_H4_P0(NP).csv,19,47990.26315789474,64567.046014110536,51892.47368421053,51345.0,205597.0,-64650.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_110_H4_P0(NP).csv,10,76207.2,89673.36086281812,40655.4,43925.0,115549.0,-57618.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_111_H4_P0(NP).csv,6,75783.0,104388.30710710709,57534.0,63596.0,162796.0,-15296.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_112_H4_P0(NP).csv,8,69039.875,96441.4867370892,51064.25,30378.0,183588.0,-28320.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_113_H4_P0(NP).csv,6,77993.66666666667,87884.6314699793,27991.333333333332,4470.0,51714.0,-118884.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_114_H4_P0(NP).csv,9,102874.22222222222,121983.120582644,68282.66666666667,73920.0,169064.0,-55734.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_115_H4_P0(NP).csv,6,112289.66666666667,131388.83506343715,62459.0,84079.0,110878.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_116_H4_P0(NP).csv,8,84290.75,105500.28191489361,44572.25,47986.0,148554.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_117_H4_P0(NP).csv,11,73320.0,83737.72116177683,66660.18181818182,78192.0,85442.0,-202220.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_118_H4_P0(NP).csv,8,64413.625,68097.27329412746,38696.5,10153.0,14254.0,-224522.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_119_H4_P0(NP).csv,9,78899.33333333333,117713.24626068378,80823.55555555556,81944.0,290300.0,-62728.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_120_H4_P0(NP).csv,14,58731.142857142855,78797.7713910339,81103.57142857143,84796.0,250148.0,-127762.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_121_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_122_H4_P0(NP).csv,5,52939.6,73459.07607843136,29314.4,21842.0,68678.0,-57546.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_123_H4_P0(NP).csv,11,75355.0,94280.25657238609,49362.454545454544,65518.0,138174.0,-167054.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_124_H4_P0(NP).csv,6,76548.0,98273.11997280299,50550.333333333336,39483.0,122390.0,-117316.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_125_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_126_H4_P0(NP).csv,7,87992.0,121539.24310776942,81508.85714285714,97468.0,187594.0,-31438.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_127_H4_P0(NP).csv,9,75145.33333333333,107165.83418178582,70065.55555555556,65430.0,239202.0,-3482.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_128_H4_P0(NP).csv,6,84506.33333333333,105765.06944444445,50864.666666666664,45716.0,120728.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_129_H4_P0(NP).csv,11,69255.0,85698.03934827012,65977.54545454546,60691.0,152051.0,-42830.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_130_H4_P0(NP).csv,6,89401.66666666667,112775.19887955183,47535.333333333336,57809.0,120200.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_131_H4_P0(NP).csv,15,41245.86666666667,53743.18728528149,58061.73333333333,65210.0,160842.0,-44654.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_132_H4_P0(NP).csv,9,74248.0,97659.15943096735,81950.44444444444,90002.0,132372.0,-102538.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_133_H4_P0(NP).csv,4,83726.5,86930.86764705883,37863.25,36865.0,9698.0,-68025.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_134_H4_P0(NP).csv,9,69468.33333333333,87878.00749429782,72931.33333333333,81750.0,151684.0,-23980.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_135_H4_P0(NP).csv,9,72061.66666666667,94897.38116639915,81729.55555555556,95836.0,116930.0,-79262.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_136_H4_P0(NP).csv,0,,,,,,
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_137_H4_P0(NP).csv,5,89895.6,109222.67515923567,55388.0,55162.0,87698.0,-34210.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_138_H4_P0(NP).csv,4,97174.5,117171.84615384616,89124.5,93010.0,74672.0,-95806.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_139_H4_P0(NP).csv,7,81668.0,125983.62328705777,82690.28571428571,110610.0,99450.0,-110056.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_140_H4_P0(NP).csv,3,111778.66666666667,141799.87472035794,129906.66666666667,134088.0,86632.0,-9820.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_141_H4_P0(NP).csv,7,102520.0,130605.17138468291,70212.57142857143,64032.0,176144.0,-51446.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_142_H4_P0(NP).csv,8,86372.25,102731.68356867779,55721.25,72603.0,118566.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_143_H4_P0(NP).csv,6,68172.0,96708.04620462046,81614.66666666667,97339.0,165014.0,43624.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_144_H4_P0(NP).csv,13,53411.230769230766,66161.71745697226,68672.61538461539,90416.0,138962.0,-45148.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_145_H4_P0(NP).csv,9,93415.77777777778,113915.89678202794,62555.555555555555,72384.0,188658.0,-57842.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_146_H4_P0(NP).csv,10,90766.0,117003.59033026113,68500.8,90025.0,246346.0,-87072.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_147_H4_P0(NP).csv,8,85920.5,119580.31228222995,97464.875,96523.0,187503.0,785.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_148_H4_P0(NP).csv,8,61837.75,92169.79943502825,54216.75,48866.0,185280.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_149_H4_P0(NP).csv,4,104400.5,128648.5,41762.5,38721.0,89608.0,0.0
mac_aqm_tid0_ac2_wlx94a67e6e4790@70:5d:cc:38:d7:42_16_150_H4_P0(NP).csv,5,111788.0,119033.02448979593,80667.6,101444.0,33375.0,-61197.0
